combination,side,asset_class,symbol,trades,pool_sharpe,win_rate,max_dd_pct,acc_gain_pct,avg_gain_trade,n_years,bh_pct
4h_and_D,LONG,crypto,ZENUSDT,284,0.0578,39.08,188.29,282.65,0.9952,5.29,-80.06
4h_and_D,LONG,stocks,ABNB,55,-0.0511,38.18,37.49,-15.80,-0.2873,3.28,-15.30
4h_and_D,LONG,stocks,ADM,49,0.1010,40.82,40.77,28.69,0.5856,2.72,24.57
4h_and_D,LONG,stocks,ALB,36,0.1780,44.44,64.03,90.62,2.5171,3.48,70.96
4h_and_D,LONG,stocks,AM,45,0.2138,53.33,11.44,49.09,1.0909,2.28,70.79
4h_and_D,LONG,stocks,ASC,46,0.0319,32.61,81.53,14.65,0.3185,2.26,-6.24
4h_and_D,LONG,stocks,ATI,39,0.2249,46.15,29.80,129.72,3.3262,2.25,184.32
4h_and_D,LONG,stocks,AXON,31,0.1246,38.71,55.96,64.23,2.0719,2.64,25.58
4h_and_D,LONG,stocks,BKR,41,0.1987,53.66,28.27,64.53,1.5739,2.80,90.35
4h_and_D,LONG,stocks,BOIL,47,-0.0589,36.17,149.29,-52.90,-1.1255,4.75,-75.17
4h_and_D,LONG,stocks,BTG,38,0.1604,52.63,37.35,61.28,1.6125,3.85,62.60
4h_and_D,LONG,stocks,CALM,33,0.1839,48.48,22.19,62.01,1.8790,2.27,31.52
4h_and_D,LONG,stocks,CCJ,48,0.2393,56.25,36.18,128.14,2.6696,3.59,152.99
4h_and_D,LONG,stocks,CENX,40,0.3349,50.00,21.02,173.60,4.3400,2.53,249.14
4h_and_D,LONG,stocks,CF,30,0.1556,43.33,26.62,60.37,2.0124,2.58,40.74
4h_and_D,LONG,stocks,CHRD,33,-0.0257,42.42,71.20,-8.55,-0.2592,2.36,-20.22
4h_and_D,LONG,stocks,CLF,30,-0.1120,43.33,55.39,-44.18,-1.4728,4.13,-49.09
4h_and_D,LONG,stocks,CMC,38,0.0769,44.74,36.40,16.52,0.4348,2.31,22.73
4h_and_D,LONG,stocks,COIN,59,-0.0028,44.07,90.59,-2.34,-0.0396,4.82,-36.50
4h_and_D,LONG,stocks,COP,37,-0.0437,37.84,38.99,-8.77,-0.2370,3.24,-9.42
4h_and_D,LONG,stocks,CORN,62,-0.0307,37.10,13.87,-4.47,-0.0720,1.94,-5.32
4h_and_D,LONG,stocks,CRK,43,0.1329,48.84,54.30,73.97,1.7202,2.69,60.96
4h_and_D,LONG,stocks,CSCO,37,0.2965,45.95,15.29,113.37,3.0640,2.12,146.53
4h_and_D,LONG,stocks,CTRA,37,0.0886,45.95,20.10,20.99,0.5674,3.08,18.61
4h_and_D,LONG,stocks,CTVA,41,0.1283,41.46,20.68,39.90,0.9731,2.25,46.08
4h_and_D,LONG,stocks,DAC,60,0.1358,35.00,28.41,37.35,0.6225,1.93,55.57
4h_and_D,LONG,stocks,DAL,53,0.0834,32.08,47.34,46.27,0.8730,2.12,33.15
4h_and_D,LONG,stocks,DBA,53,0.0688,43.40,11.39,8.89,0.1677,2.22,10.95
4h_and_D,LONG,stocks,DHT,45,0.1676,35.56,22.39,52.60,1.1688,2.56,58.29
4h_and_D,LONG,stocks,DINO,33,0.0878,33.33,62.68,36.13,1.0948,2.42,20.70
4h_and_D,LONG,stocks,DKNG,51,-0.0459,35.29,52.66,-18.71,-0.3669,2.12,-43.46
4h_and_D,LONG,stocks,DNN,42,0.1836,54.76,47.41,85.55,2.0369,3.75,69.83
4h_and_D,LONG,stocks,EOG,33,0.0339,45.45,26.03,7.15,0.2166,2.64,3.81
4h_and_D,LONG,stocks,FLR,49,0.1399,51.02,37.26,44.47,0.9076,2.12,15.26
4h_and_D,LONG,stocks,FMC,31,-0.3599,35.48,138.82,-117.89,-3.8028,2.51,-75.24
4h_and_D,LONG,stocks,FNV,32,0.3198,40.62,15.14,79.67,2.4897,2.39,103.61
4h_and_D,LONG,stocks,FRO,42,0.1474,42.86,49.89,62.16,1.4801,3.45,51.56
4h_and_D,LONG,stocks,FSLR,52,-0.0212,36.54,84.41,-9.88,-0.1900,2.12,17.54
4h_and_D,LONG,stocks,GD,40,0.1273,57.50,22.80,19.17,0.4794,2.34,27.61
4h_and_D,LONG,stocks,GDXJ,34,0.3633,52.94,14.46,122.95,3.6163,3.87,199.36
4h_and_D,LONG,stocks,GNK,33,0.0799,42.42,48.76,23.47,0.7112,2.20,14.16
4h_and_D,LONG,stocks,GOOG,51,0.2461,47.06,28.55,102.96,2.0188,2.12,121.63
4h_and_D,LONG,stocks,GS,40,0.2815,45.00,24.28,94.21,2.3552,2.12,102.61
4h_and_D,LONG,stocks,HAL,43,0.0131,41.86,64.62,3.97,0.0923,3.44,1.67
4h_and_D,LONG,stocks,HII,34,0.0782,52.94,38.88,27.70,0.8148,2.40,8.38
4h_and_D,LONG,stocks,HWM,35,0.3983,54.29,17.65,142.79,4.0796,2.45,241.47
4h_and_D,LONG,stocks,ICL,46,0.0494,43.48,28.62,14.23,0.3092,2.42,-1.83
4h_and_D,LONG,stocks,INGR,33,0.0108,42.42,30.11,1.80,0.0546,2.11,-5.39
4h_and_D,LONG,stocks,INSW,36,0.1549,44.44,46.51,54.38,1.5107,2.28,32.99
4h_and_D,LONG,stocks,IPI,56,0.1831,44.64,47.40,107.11,1.9128,2.03,121.42
4h_and_D,LONG,stocks,ITA,37,0.2219,45.95,14.01,63.14,1.7064,2.33,68.21
4h_and_D,LONG,stocks,JD,56,0.0348,35.71,36.74,18.51,0.3306,2.12,-8.86
4h_and_D,LONG,stocks,KMI,42,0.3326,50.00,10.32,76.91,1.8312,3.15,91.16
4h_and_D,LONG,stocks,KTOS,51,0.2616,43.14,30.66,201.40,3.9490,3.36,322.47
4h_and_D,LONG,stocks,LDOS,31,0.0544,35.48,35.69,14.27,0.4604,2.39,-0.20
4h_and_D,LONG,stocks,LEU,52,0.1977,46.15,54.21,290.62,5.5889,3.16,386.13
4h_and_D,LONG,stocks,LHX,43,0.2564,37.21,23.76,55.35,1.2872,2.33,64.79
4h_and_D,LONG,stocks,LSB,35,-0.2547,31.43,193.32,-190.61,-5.4459,0.72,-94.83
4h_and_D,LONG,stocks,MAR,51,0.1552,41.18,29.53,50.58,0.9918,2.12,48.34
4h_and_D,LONG,stocks,MOD,48,0.2310,39.58,45.35,170.39,3.5498,2.12,163.87
4h_and_D,LONG,stocks,MOO,85,0.0652,42.35,14.21,13.30,0.1565,1.84,11.74
4h_and_D,LONG,stocks,MOS,33,0.0074,42.42,37.82,2.65,0.0803,3.08,-26.84
4h_and_D,LONG,stocks,MP,31,0.2318,48.39,34.23,246.54,7.9529,4.20,392.05
4h_and_D,LONG,stocks,MPC,39,0.1089,43.59,40.07,40.01,1.0260,2.58,25.78
4h_and_D,LONG,stocks,MPLX,36,0.2145,52.78,8.72,32.14,0.8928,2.12,35.60
4h_and_D,LONG,stocks,NET,46,0.2375,45.65,36.64,145.56,3.1643,2.12,163.23
4h_and_D,LONG,stocks,NNE,39,0.1706,38.46,92.34,634.48,16.2688,4.00,465.58
4h_and_D,LONG,stocks,NOV,60,0.0394,40.00,37.56,12.05,0.2008,2.12,6.30
4h_and_D,LONG,stocks,NTR,45,0.1648,44.44,24.50,43.20,0.9601,2.36,40.08
4h_and_D,LONG,stocks,NUE,36,0.0551,44.44,45.75,17.26,0.4793,2.68,16.04
4h_and_D,LONG,stocks,NVO,56,-0.1782,39.29,89.47,-67.88,-1.2122,2.12,-65.95
4h_and_D,LONG,stocks,OIH,34,0.1147,32.35,36.69,30.27,0.8903,2.25,25.45
4h_and_D,LONG,stocks,OKLO,46,0.1857,36.96,88.72,390.01,8.4784,4.39,193.58
4h_and_D,LONG,stocks,PBF,33,0.0027,30.30,84.40,1.43,0.0432,2.60,-26.44
4h_and_D,LONG,stocks,PBR,43,0.1388,39.53,17.21,43.39,1.0090,2.12,31.44
4h_and_D,LONG,stocks,PDBC,31,0.2529,58.06,13.38,31.76,1.0245,2.61,31.85
4h_and_D,LONG,stocks,PG,59,-0.0774,28.81,21.83,-12.20,-0.2068,2.12,-15.42
4h_and_D,LONG,stocks,PLL,38,-0.0178,36.84,63.32,-9.56,-0.2515,1.90,-39.43
4h_and_D,LONG,stocks,PPA,56,0.2674,50.00,12.35,62.62,1.1183,2.09,66.62
4h_and_D,LONG,stocks,PR,30,0.0991,53.33,23.31,15.91,0.5302,2.91,14.84
4h_and_D,LONG,stocks,PSX,35,0.1281,45.71,15.90,26.64,0.7610,2.55,9.57
4h_and_D,LONG,stocks,REMX,76,0.1130,31.58,51.30,60.54,0.7966,2.41,73.60
4h_and_D,LONG,stocks,RIG,56,0.0557,35.71,94.98,31.67,0.5656,2.12,13.21
4h_and_D,LONG,stocks,RRC,30,0.1145,53.33,21.36,25.17,0.8391,2.48,20.64
4h_and_D,LONG,stocks,SBLK,47,-0.0185,42.55,57.08,-5.05,-0.1075,2.72,-4.83
4h_and_D,LONG,stocks,SCCO,35,0.1836,42.86,35.62,68.00,1.9429,2.77,92.09
4h_and_D,LONG,stocks,SGML,37,0.0725,37.84,84.21,61.35,1.6582,2.86,-17.59
4h_and_D,LONG,stocks,SLB,36,0.0285,33.33,41.03,8.81,0.2446,3.52,-2.85
4h_and_D,LONG,stocks,SMR,56,0.1494,37.50,117.89,257.20,4.5929,4.80,153.93
4h_and_D,LONG,stocks,SQM,53,0.1524,45.28,28.03,73.15,1.3802,2.58,69.49
4h_and_D,LONG,stocks,STLD,34,0.1957,50.00,16.68,52.12,1.5329,2.40,60.30
4h_and_D,LONG,stocks,STNG,46,0.0653,36.96,81.13,24.77,0.5384,2.25,5.00
4h_and_D,LONG,stocks,TMUS,53,0.0748,43.40,31.60,20.20,0.3811,2.12,12.93
4h_and_D,LONG,stocks,TNK,49,0.0811,36.73,63.41,32.22,0.6575,2.19,23.12
4h_and_D,LONG,stocks,TSN,46,0.0571,41.30,19.32,10.55,0.2294,2.39,8.56
4h_and_D,LONG,stocks,UAN,56,0.1390,46.43,23.06,53.81,0.9610,1.58,67.22
4h_and_D,LONG,stocks,UBER,45,0.0159,46.67,32.67,6.38,0.1417,4.41,-8.98
4h_and_D,LONG,stocks,UNG,48,0.0180,37.50,68.92,9.60,0.1999,4.61,-20.22
4h_and_D,LONG,stocks,UNP,54,0.0375,35.19,15.32,8.11,0.1502,2.12,10.76
4h_and_D,LONG,stocks,URA,45,0.1644,44.44,31.56,80.61,1.7914,3.63,66.33
4h_and_D,LONG,stocks,URNM,57,0.0883,38.60,40.71,35.63,0.6251,2.51,21.87
4h_and_D,LONG,stocks,WEAT,31,-0.0226,51.61,38.20,-3.53,-0.1139,2.93,-11.84
4h_and_D,LONG,stocks,WFC,33,0.1285,45.45,28.88,32.79,0.9937,2.12,20.17
4h_and_D,LONG,stocks,WM,54,0.0629,46.30,17.31,9.45,0.1750,2.12,4.62
4h_and_D,LONG,stocks,WMB,31,0.3539,54.84,9.24,66.43,2.1430,2.47,91.42
4h_and_D,LONG,stocks,WPM,36,0.3855,58.33,9.77,128.64,3.5733,3.06,210.54
4h_and_D,LONG,stocks,X,35,0.1354,60.00,27.84,39.42,1.1264,1.92,34.50
4h_and_D,LONG,stocks,XLE,37,0.1611,45.95,19.14,35.16,0.9504,3.95,33.17
4h_and_D,LONG,stocks,XME,41,0.2518,58.54,17.49,67.85,1.6550,2.43,79.48
4h_and_D,LONG,stocks,XOP,31,0.0702,38.71,32.49,18.05,0.5822,3.04,9.99
4h_and_D,LONG,stocks,ZIM,45,0.2026,35.56,43.36,141.14,3.1365,4.12,168.12
4h_and_D,LONG,stocks,ZM,57,0.1480,40.35,19.81,65.36,1.1466,2.12,56.31
4h_and_D,LONG,stocks,ZTS,60,-0.1954,36.67,74.96,-69.01,-1.1501,2.12,-57.25
1h_and_4h_and_D,LONG,crypto,1INCHUSDT,83,0.0397,31.33,227.32,167.33,2.0161,5.38,-96.67
1h_and_4h_and_D,LONG,crypto,ALGOUSDT,116,0.0996,40.52,225.33,400.09,3.4490,5.90,-55.04
1h_and_4h_and_D,LONG,crypto,ANKRUSDT,78,0.0927,33.33,203.12,593.10,7.6038,5.21,-52.61
1h_and_4h_and_D,LONG,crypto,ATOMUSDT,126,0.1004,39.68,136.04,485.44,3.8527,5.79,-53.70
1h_and_4h_and_D,LONG,crypto,AVAXUSDC,53,-0.1033,32.08,126.90,-92.90,-1.7529,2.18,-82.39
1h_and_4h_and_D,LONG,crypto,AXSUSDT,100,0.1239,35.00,315.78,1562.10,15.6210,5.34,128.61
1h_and_4h_and_D,LONG,crypto,BANDUSDT,137,0.0378,40.15,189.98,155.19,1.1328,5.74,-93.83
1h_and_4h_and_D,LONG,crypto,BATUSDT,131,0.0733,38.93,134.26,416.96,3.1829,6.19,-65.10
1h_and_4h_and_D,LONG,crypto,BELUSDT,101,0.0113,38.61,201.86,28.20,0.2792,5.06,-89.49
1h_and_4h_and_D,LONG,crypto,BNBUSDC,30,0.1945,56.67,48.00,114.77,3.8256,2.39,108.79
1h_and_4h_and_D,LONG,crypto,BTCDOMUSDT,108,0.2802,54.63,34.62,198.53,1.8382,4.89,457.68
1h_and_4h_and_D,LONG,crypto,BTCUSDC,45,0.1568,48.89,53.27,89.81,1.9958,2.39,77.25
1h_and_4h_and_D,LONG,crypto,C98USDT,98,-0.1380,36.73,327.66,-273.31,-2.7889,4.67,-99.28
1h_and_4h_and_D,LONG,crypto,CELRUSDT,113,0.0245,30.97,197.37,98.03,0.8676,5.07,-96.87
1h_and_4h_and_D,LONG,crypto,CHRUSDT,108,0.0253,38.89,210.07,81.39,0.7536,5.17,-95.64
1h_and_4h_and_D,LONG,crypto,COMPUSDT,119,0.0556,33.61,202.91,253.40,2.1294,5.82,-91.64
1h_and_4h_and_D,LONG,crypto,COTIUSDT,119,0.0081,36.97,203.67,26.62,0.2237,5.17,-96.80
1h_and_4h_and_D,LONG,crypto,DASHUSDT,123,0.0876,43.09,127.74,262.90,2.1374,6.22,-61.89
1h_and_4h_and_D,LONG,crypto,DOTUSDT,112,0.0831,38.39,222.49,546.45,4.8790,5.67,-57.95
1h_and_4h_and_D,LONG,crypto,EGLDUSDT,108,0.0985,37.96,288.00,561.21,5.1964,5.66,-70.53
1h_and_4h_and_D,LONG,crypto,ENJUSDT,93,0.0936,33.33,254.97,934.28,10.0460,5.54,-73.31
1h_and_4h_and_D,LONG,crypto,ETCUSDT,80,0.1217,35.00,128.48,910.25,11.3781,6.02,15.30
1h_and_4h_and_D,LONG,crypto,ETHUSDC,33,0.0910,36.36,85.31,58.41,1.7699,2.39,-6.01
1h_and_4h_and_D,LONG,crypto,GRTUSDT,124,0.0486,37.10,225.74,178.91,1.4428,5.39,-90.83
1h_and_4h_and_D,LONG,crypto,GTCUSDT,105,-0.0876,41.90,302.79,-198.94,-1.8947,4.87,-99.39
1h_and_4h_and_D,LONG,crypto,HOTUSDT,115,-0.0105,35.65,168.86,-29.79,-0.2591,5.07,-97.14
1h_and_4h_and_D,LONG,crypto,IOSTUSDT,149,0.0831,38.26,262.17,21991.23,147.5922,6.20,-82.08
1h_and_4h_and_D,LONG,crypto,IOTAUSDT,132,0.0769,38.64,183.14,546.89,4.1431,6.20,-82.30
1h_and_4h_and_D,LONG,crypto,IOTXUSDT,80,-0.0724,36.25,221.01,-142.38,-1.7797,4.78,-96.94
1h_and_4h_and_D,LONG,crypto,KAVAUSDT,95,-0.1386,33.68,285.91,-208.59,-2.1957,5.33,-97.45
1h_and_4h_and_D,LONG,crypto,KNCUSDT,92,-0.0175,45.65,209.31,-29.75,-0.3234,5.81,-87.82
1h_and_4h_and_D,LONG,crypto,KSMUSDT,114,0.0860,38.60,223.58,452.93,3.9731,5.57,-83.90
1h_and_4h_and_D,LONG,crypto,LINKUSDC,40,0.0114,40.00,79.93,9.94,0.2486,2.27,-52.87
1h_and_4h_and_D,LONG,crypto,LRCUSDT,100,0.0638,34.00,205.86,362.85,3.6285,5.37,-85.03
1h_and_4h_and_D,LONG,crypto,LTCUSDC,30,-0.0253,43.33,76.75,-14.46,-0.4820,2.12,-46.14
1h_and_4h_and_D,LONG,crypto,MANAUSDT,94,0.0534,37.23,176.99,185.49,1.9733,5.16,-91.83
1h_and_4h_and_D,LONG,crypto,MTLUSDT,78,-0.0390,37.18,141.23,-72.08,-0.9241,5.04,-95.38
1h_and_4h_and_D,LONG,crypto,NKNUSDT,79,-0.1271,30.38,177.65,-242.96,-3.0754,5.02,-99.52
1h_and_4h_and_D,LONG,crypto,QTUMUSDT,96,0.1014,38.54,149.44,325.96,3.3954,6.05,-63.23
1h_and_4h_and_D,LONG,crypto,RSRUSDT,118,0.0711,38.98,236.81,244.93,2.0757,5.56,-84.81
1h_and_4h_and_D,LONG,crypto,RVNUSDT,110,0.0043,32.73,147.24,12.63,0.1148,5.16,-96.27
1h_and_4h_and_D,LONG,crypto,SANDUSDT,95,0.1260,40.00,198.54,1163.37,12.2460,5.29,-19.60
1h_and_4h_and_D,LONG,crypto,SKLUSDT,146,0.0465,36.99,208.37,207.55,1.4216,5.24,-94.60
1h_and_4h_and_D,LONG,crypto,SNXUSDT,123,0.0505,35.77,150.45,225.34,1.8320,5.74,-94.22
1h_and_4h_and_D,LONG,crypto,SOLUSDC,38,0.0775,42.11,88.65,54.29,1.4287,2.39,-15.47
1h_and_4h_and_D,LONG,crypto,STORJUSDT,119,0.0836,40.34,153.56,247.65,2.0811,5.43,-71.43
1h_and_4h_and_D,LONG,crypto,SUSHIUSDT,124,0.0802,36.29,198.38,957.43,7.7212,5.38,-94.70
1h_and_4h_and_D,LONG,crypto,SXPUSDT,121,0.0516,33.88,194.01,226.95,1.8756,5.76,-95.65
1h_and_4h_and_D,LONG,crypto,THETAUSDT,124,0.0984,41.13,212.79,658.38,5.3095,5.96,-53.40
1h_and_4h_and_D,LONG,crypto,TRXUSDT,96,0.2610,50.00,61.07,510.92,5.3221,6.06,2105.39
1h_and_4h_and_D,LONG,crypto,VETUSDT,115,0.1254,37.39,155.43,504.99,4.3912,6.24,-14.78
1h_and_4h_and_D,LONG,crypto,XLMUSDT,134,0.1140,38.81,128.50,490.08,3.6573,6.31,129.87
1h_and_4h_and_D,LONG,crypto,XMRUSDT,107,0.1955,47.66,64.02,356.68,3.3335,6.19,478.40
1h_and_4h_and_D,LONG,crypto,XRPUSDC,43,0.1348,37.21,78.03,327.76,7.6223,2.39,132.15
1h_and_4h_and_D,LONG,crypto,XTZUSDT,92,0.0530,44.57,176.11,128.15,1.3930,5.62,-84.86
1h_and_4h_and_D,LONG,crypto,YFIUSDT,138,0.0257,33.33,156.07,82.26,0.5961,5.65,-91.49
1h_and_4h_and_D,LONG,crypto,ZENUSDT,105,0.0751,38.10,195.76,221.48,2.1093,5.29,-80.06
1h_and_4h_and_D,LONG,stocks,COIN,30,-0.0338,43.33,74.75,-17.06,-0.5685,4.82,-36.50
1h_and_4h_and_D,LONG,stocks,CORN,31,-0.0787,35.48,16.26,-7.59,-0.2447,1.94,-5.32
1h_and_4h_and_D,LONG,stocks,CSCO,32,0.3259,43.75,15.10,106.53,3.3292,2.12,146.53
1h_and_4h_and_D,LONG,stocks,DAL,43,0.0876,39.53,47.53,43.97,1.0226,2.12,33.15
1h_and_4h_and_D,LONG,stocks,DBA,40,0.0707,40.00,13.00,8.12,0.2030,2.22,10.95
1h_and_4h_and_D,LONG,stocks,DKNG,43,-0.0486,34.88,48.21,-19.44,-0.4520,2.12,-43.46
1h_and_4h_and_D,LONG,stocks,FLR,41,0.1176,56.10,44.45,36.07,0.8797,2.12,15.26
1h_and_4h_and_D,LONG,stocks,FSLR,45,-0.0155,35.56,81.82,-6.02,-0.1338,2.12,17.54
1h_and_4h_and_D,LONG,stocks,GOOG,44,0.2907,52.27,28.55,97.34,2.2124,2.12,121.63
1h_and_4h_and_D,LONG,stocks,GS,34,0.2939,47.06,24.02,85.02,2.5006,2.12,102.61
1h_and_4h_and_D,LONG,stocks,ICL,30,0.0357,43.33,32.37,9.50,0.3166,2.42,-1.83
1h_and_4h_and_D,LONG,stocks,IPI,31,0.2092,45.16,47.85,97.86,3.1568,2.03,121.42
1h_and_4h_and_D,LONG,stocks,JD,45,0.0325,37.78,36.91,15.00,0.3332,2.12,-8.86
1h_and_4h_and_D,LONG,stocks,MAR,44,0.1707,43.18,29.66,49.45,1.1239,2.12,48.34
1h_and_4h_and_D,LONG,stocks,MOD,39,0.2485,43.59,53.82,148.37,3.8044,2.12,163.87
1h_and_4h_and_D,LONG,stocks,MOO,46,0.1049,45.65,13.26,19.79,0.4302,1.84,11.74
1h_and_4h_and_D,LONG,stocks,MPLX,31,0.2264,54.84,7.36,34.66,1.1180,2.12,35.60
1h_and_4h_and_D,LONG,stocks,NET,42,0.2560,47.62,36.84,146.62,3.4909,2.12,163.23
1h_and_4h_and_D,LONG,stocks,NOV,51,0.0330,37.25,38.09,9.32,0.1827,2.12,6.30
1h_and_4h_and_D,LONG,stocks,NVO,44,-0.2164,34.09,73.27,-66.71,-1.5161,2.12,-65.95
1h_and_4h_and_D,LONG,stocks,PBR,36,0.1283,38.89,24.42,35.72,0.9923,2.12,31.44
1h_and_4h_and_D,LONG,stocks,PG,51,-0.1205,29.41,22.14,-14.04,-0.2753,2.12,-15.42
1h_and_4h_and_D,LONG,stocks,PPA,33,0.2752,48.48,12.35,60.71,1.8397,2.09,66.62
1h_and_4h_and_D,LONG,stocks,REMX,37,0.1441,37.84,52.11,62.40,1.6865,2.41,73.60
1h_and_4h_and_D,LONG,stocks,RIG,45,0.0563,40.00,97.75,28.80,0.6401,2.12,13.21
1h_and_4h_and_D,LONG,stocks,TMUS,44,0.0929,45.45,30.86,22.89,0.5201,2.12,12.93
1h_and_4h_and_D,LONG,stocks,UAN,30,0.2448,53.33,19.31,52.50,1.7501,1.58,67.22
1h_and_4h_and_D,LONG,stocks,UNP,45,0.0538,33.33,15.33,10.37,0.2305,2.12,10.76
1h_and_4h_and_D,LONG,stocks,WM,46,0.0656,47.83,17.31,8.66,0.1882,2.12,4.62
1h_and_4h_and_D,LONG,stocks,ZM,50,0.1926,42.00,17.74,54.11,1.0821,2.12,56.31
1h_and_4h_and_D,LONG,stocks,ZTS,50,-0.2057,40.00,75.78,-69.82,-1.3964,2.12,-57.25
15m_and_1h_and_4h_and_D,LONG,crypto,ALGOUSDT,43,0.1425,44.19,201.38,295.00,6.8604,5.90,-55.04
15m_and_1h_and_4h_and_D,LONG,crypto,ANKRUSDT,31,0.1389,29.03,219.60,554.13,17.8753,5.21,-52.61
15m_and_1h_and_4h_and_D,LONG,crypto,ATOMUSDT,47,0.1591,46.81,160.17,432.65,9.2054,5.79,-53.70
15m_and_1h_and_4h_and_D,LONG,crypto,AXSUSDT,33,0.1853,39.39,285.67,3060.50,92.7425,5.34,128.61
15m_and_1h_and_4h_and_D,LONG,crypto,BANDUSDT,69,0.0266,44.93,189.69,51.98,0.7533,5.74,-93.83
15m_and_1h_and_4h_and_D,LONG,crypto,BATUSDT,51,0.1023,41.18,141.23,266.28,5.2212,6.19,-65.10
15m_and_1h_and_4h_and_D,LONG,crypto,BELUSDT,43,-0.0154,27.91,179.24,-22.79,-0.5300,5.06,-89.49
15m_and_1h_and_4h_and_D,LONG,crypto,BTCDOMUSDT,42,0.3348,57.14,20.22,215.95,5.1417,4.89,457.68
15m_and_1h_and_4h_and_D,LONG,crypto,C98USDT,34,-0.3584,38.24,358.48,-308.07,-9.0609,4.67,-99.28
15m_and_1h_and_4h_and_D,LONG,crypto,CELRUSDT,53,0.0283,33.96,172.58,72.40,1.3661,5.07,-96.87
15m_and_1h_and_4h_and_D,LONG,crypto,CHRUSDT,44,0.0740,34.09,172.09,274.67,6.2425,5.17,-95.64
15m_and_1h_and_4h_and_D,LONG,crypto,COMPUSDT,42,0.0442,30.95,167.19,89.86,2.1396,5.82,-91.64
15m_and_1h_and_4h_and_D,LONG,crypto,COTIUSDT,44,-0.0757,38.64,207.97,-108.09,-2.4567,5.17,-96.80
15m_and_1h_and_4h_and_D,LONG,crypto,DASHUSDT,53,0.0913,43.40,173.40,148.70,2.8056,6.22,-61.89
15m_and_1h_and_4h_and_D,LONG,crypto,DOTUSDT,41,0.1450,34.15,235.94,714.88,17.4362,5.67,-57.95
15m_and_1h_and_4h_and_D,LONG,crypto,EGLDUSDT,42,0.1635,38.10,308.38,640.76,15.2561,5.66,-70.53
15m_and_1h_and_4h_and_D,LONG,crypto,ENJUSDT,36,0.1334,27.78,260.54,807.55,22.4320,5.54,-73.31
15m_and_1h_and_4h_and_D,LONG,crypto,ETCUSDT,33,0.1750,33.33,136.56,665.36,20.1624,6.02,15.30
15m_and_1h_and_4h_and_D,LONG,crypto,GRTUSDT,48,0.0433,39.58,190.64,80.77,1.6827,5.39,-90.83
15m_and_1h_and_4h_and_D,LONG,crypto,GTCUSDT,38,-0.3079,31.58,297.78,-278.28,-7.3232,4.87,-99.39
15m_and_1h_and_4h_and_D,LONG,crypto,HOTUSDT,39,-0.0329,28.21,171.92,-52.92,-1.3569,5.07,-97.14
15m_and_1h_and_4h_and_D,LONG,crypto,IOSTUSDT,62,0.1292,33.87,303.84,24736.18,398.9706,6.20,-82.08
15m_and_1h_and_4h_and_D,LONG,crypto,IOTAUSDT,57,0.1148,42.11,170.65,577.41,10.1300,6.20,-82.30
15m_and_1h_and_4h_and_D,LONG,crypto,IOTXUSDT,30,-0.2004,36.67,173.18,-188.02,-6.2674,4.78,-96.94
15m_and_1h_and_4h_and_D,LONG,crypto,KAVAUSDT,36,-0.3815,33.33,264.01,-260.99,-7.2497,5.33,-97.45
15m_and_1h_and_4h_and_D,LONG,crypto,KNCUSDT,41,-0.0798,41.46,258.05,-75.21,-1.8344,5.81,-87.82
15m_and_1h_and_4h_and_D,LONG,crypto,KSMUSDT,33,0.1194,39.39,247.40,299.91,9.0882,5.57,-83.90
15m_and_1h_and_4h_and_D,LONG,crypto,LRCUSDT,39,0.0895,30.77,223.69,306.62,7.8620,5.37,-85.03
15m_and_1h_and_4h_and_D,LONG,crypto,MANAUSDT,34,0.0606,32.35,209.16,127.30,3.7442,5.16,-91.83
15m_and_1h_and_4h_and_D,LONG,crypto,NKNUSDT,37,-0.1918,32.43,155.39,-221.76,-5.9935,5.02,-99.52
15m_and_1h_and_4h_and_D,LONG,crypto,QTUMUSDT,44,0.1302,38.64,151.93,375.20,8.5272,6.05,-63.23
15m_and_1h_and_4h_and_D,LONG,crypto,RSRUSDT,47,0.1193,34.04,214.49,345.16,7.3437,5.56,-84.81
15m_and_1h_and_4h_and_D,LONG,crypto,RVNUSDT,43,-0.0245,27.91,148.89,-40.40,-0.9396,5.16,-96.27
15m_and_1h_and_4h_and_D,LONG,crypto,SANDUSDT,33,0.2016,42.42,260.78,1090.26,33.0381,5.29,-19.60
15m_and_1h_and_4h_and_D,LONG,crypto,SKLUSDT,60,0.0622,36.67,190.55,175.51,2.9251,5.24,-94.60
15m_and_1h_and_4h_and_D,LONG,crypto,SNXUSDT,36,0.0842,33.33,132.79,191.07,5.3075,5.74,-94.22
15m_and_1h_and_4h_and_D,LONG,crypto,STORJUSDT,43,0.0878,41.86,211.58,140.90,3.2768,5.43,-71.43
15m_and_1h_and_4h_and_D,LONG,crypto,SUSHIUSDT,46,0.1382,41.30,204.13,2621.55,56.9901,5.38,-94.70
15m_and_1h_and_4h_and_D,LONG,crypto,SXPUSDT,50,0.0506,34.00,231.45,132.88,2.6576,5.76,-95.65
15m_and_1h_and_4h_and_D,LONG,crypto,THETAUSDT,49,0.1658,42.86,178.14,587.69,11.9936,5.96,-53.40
15m_and_1h_and_4h_and_D,LONG,crypto,TRXUSDT,41,0.4209,58.54,52.21,500.00,12.1950,6.06,2105.39
