cfg_ENTRY_SCORE_THRESHOLD,cfg_MIN_GAIN_TO_BUY_AGGRESSIVELY,cfg_RATIO_MULTIPLIER,cfg_REENTRY_STOCH_K_MAX,cfg_STRICT_NO_LOSS,cfg_WT_HTF_GATE_MIN,cfg_WT_LTF_GATE_MIN,config_id,elapsed_s,error
26,2.0,2.0,80,False,0,2,v7_2656,0.0002942085266113281,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,2.0,80,False,0,3,v7_2657,0.00030303001403808594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,2.0,80,False,1,1,v7_2658,0.0002846717834472656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,2.0,80,False,1,2,v7_2659,0.000274658203125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,2.0,80,False,1,3,v7_2660,0.0002701282501220703,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,2.0,80,False,2,1,v7_2661,0.0002815723419189453,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,2.0,80,False,2,2,v7_2662,0.00028133392333984375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,2.0,80,False,2,3,v7_2663,0.0003082752227783203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,0,1,v7_2664,0.0003151893615722656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,0,2,v7_2665,0.0003275871276855469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,0,3,v7_2666,0.0002987384796142578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,1,1,v7_2667,0.00031113624572753906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,1,2,v7_2668,0.0002884864807128906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,1,3,v7_2669,0.000293731689453125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,2,1,v7_2670,0.0002808570861816406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,2,2,v7_2671,0.0032951831817626953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,True,2,3,v7_2672,0.0002899169921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,0,1,v7_2673,0.0003066062927246094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,0,2,v7_2674,0.000274658203125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,0,3,v7_2675,0.0002846717834472656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,1,1,v7_2676,0.0002715587615966797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,1,2,v7_2677,0.0003046989440917969,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,1,3,v7_2678,0.0002930164337158203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,2,1,v7_2679,0.0003001689910888672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,2,2,v7_2680,0.0002903938293457031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,40,False,2,3,v7_2681,0.0003528594970703125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,0,1,v7_2682,0.0017790794372558594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,0,2,v7_2683,0.00032448768615722656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,0,3,v7_2684,0.0003075599670410156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,1,1,v7_2685,0.00034236907958984375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,1,2,v7_2686,0.0003123283386230469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,1,3,v7_2687,0.0002892017364501953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,2,1,v7_2688,0.00027751922607421875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,2,2,v7_2689,0.0002777576446533203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,True,2,3,v7_2690,0.000286102294921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,0,1,v7_2691,0.0003056526184082031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,0,2,v7_2692,0.00027060508728027344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,0,3,v7_2693,0.0002930164337158203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,1,1,v7_2694,0.0003063678741455078,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,1,2,v7_2695,0.00028395652770996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,1,3,v7_2696,0.00026798248291015625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,2,1,v7_2697,0.00029587745666503906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,2,2,v7_2698,0.0002925395965576172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,50,False,2,3,v7_2699,0.0002677440643310547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,0,1,v7_2700,0.0002715587615966797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,0,2,v7_2701,0.0003018379211425781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,0,3,v7_2702,0.00028705596923828125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,1,1,v7_2703,0.0002741813659667969,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,1,2,v7_2704,0.00026607513427734375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,1,3,v7_2705,0.0002684593200683594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,2,1,v7_2706,0.0002655982971191406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,2,2,v7_2707,0.0003058910369873047,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,True,2,3,v7_2708,0.0002727508544921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,0,1,v7_2709,0.00027108192443847656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,0,2,v7_2710,0.00031757354736328125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,0,3,v7_2711,0.0002713203430175781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,1,1,v7_2712,0.00031256675720214844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,1,2,v7_2713,0.00030350685119628906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,1,3,v7_2714,0.0002951622009277344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,2,1,v7_2715,0.00027108192443847656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,2,2,v7_2716,0.0003044605255126953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,60,False,2,3,v7_2717,0.00027871131896972656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,0,1,v7_2718,0.00027370452880859375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,0,2,v7_2719,0.00034046173095703125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,0,3,v7_2720,0.000308990478515625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,1,1,v7_2721,0.00030922889709472656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,1,2,v7_2722,0.0003666877746582031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,1,3,v7_2723,0.0002837181091308594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,2,1,v7_2724,0.00030994415283203125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,2,2,v7_2725,0.00027179718017578125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,True,2,3,v7_2726,0.0002694129943847656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,0,1,v7_2727,0.00029206275939941406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,0,2,v7_2728,0.00028228759765625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,0,3,v7_2729,0.0002741813659667969,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,1,1,v7_2730,0.0002987384796142578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,1,2,v7_2731,0.00029087066650390625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,1,3,v7_2732,0.0002734661102294922,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,2,1,v7_2733,0.00029754638671875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,2,2,v7_2734,0.00027632713317871094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,3.0,80,False,2,3,v7_2735,0.0002994537353515625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,0,1,v7_2736,0.0002732276916503906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,0,2,v7_2737,0.00026869773864746094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,0,3,v7_2738,0.00028204917907714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,1,1,v7_2739,0.00027680397033691406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,1,2,v7_2740,0.0003132820129394531,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,1,3,v7_2741,0.0002951622009277344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,2,1,v7_2742,0.0002837181091308594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,2,2,v7_2743,0.0002815723419189453,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,True,2,3,v7_2744,0.000316619873046875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,0,1,v7_2745,0.00028777122497558594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,0,2,v7_2746,0.0003323554992675781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,0,3,v7_2747,0.0002987384796142578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,1,1,v7_2748,0.0003459453582763672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,1,2,v7_2749,0.00029015541076660156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,1,3,v7_2750,0.00029778480529785156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,2,1,v7_2751,0.0002772808074951172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,2,2,v7_2752,0.00030875205993652344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,40,False,2,3,v7_2753,0.0002911090850830078,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,0,1,v7_2754,0.00027370452880859375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,0,2,v7_2755,0.0002791881561279297,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,0,3,v7_2756,0.0002868175506591797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,1,1,v7_2757,0.0002865791320800781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,1,2,v7_2758,0.00027251243591308594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,1,3,v7_2759,0.0002772808074951172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,2,1,v7_2760,0.0003085136413574219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,2,2,v7_2761,0.0002818107604980469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,True,2,3,v7_2762,0.000278472900390625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,0,1,v7_2763,0.0003085136413574219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,0,2,v7_2764,0.00027251243591308594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,0,3,v7_2765,0.0002803802490234375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,1,1,v7_2766,0.00026488304138183594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,1,2,v7_2767,0.00027298927307128906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,1,3,v7_2768,0.0002777576446533203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,2,1,v7_2769,0.00028395652770996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,2,2,v7_2770,0.0003001689910888672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,50,False,2,3,v7_2771,0.00029397010803222656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,0,1,v7_2772,0.0002727508544921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,0,2,v7_2773,0.0003101825714111328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,0,3,v7_2774,0.00027179718017578125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,1,1,v7_2775,0.0002734661102294922,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,1,2,v7_2776,0.0003197193145751953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,1,3,v7_2777,0.0002675056457519531,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,2,1,v7_2778,0.0002930164337158203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,2,2,v7_2779,0.0002868175506591797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,True,2,3,v7_2780,0.00030303001403808594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,0,1,v7_2781,0.00033211708068847656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,0,2,v7_2782,0.0002911090850830078,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,0,3,v7_2783,0.00031638145446777344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,1,1,v7_2784,0.00028252601623535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,1,2,v7_2785,0.0002765655517578125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,1,3,v7_2786,0.00029397010803222656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,2,1,v7_2787,0.00027942657470703125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,2,2,v7_2788,0.0003032684326171875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,60,False,2,3,v7_2789,0.0003323554992675781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,0,1,v7_2790,0.000301361083984375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,0,2,v7_2791,0.0003333091735839844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,0,3,v7_2792,0.0002930164337158203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,1,1,v7_2793,0.0003151893615722656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,1,2,v7_2794,0.0002834796905517578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,1,3,v7_2795,0.0002741813659667969,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,2,1,v7_2796,0.0002765655517578125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,2,2,v7_2797,0.0002932548522949219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,True,2,3,v7_2798,0.00031185150146484375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,0,1,v7_2799,0.00030040740966796875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,0,2,v7_2800,0.000286102294921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,0,3,v7_2801,0.0002808570861816406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,1,1,v7_2802,0.0002970695495605469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,1,2,v7_2803,0.0002994537353515625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,1,3,v7_2804,0.00028252601623535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,2,1,v7_2805,0.0002899169921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,2,2,v7_2806,0.0003135204315185547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,2.0,4.0,80,False,2,3,v7_2807,0.0002932548522949219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,0,1,v7_2808,0.00028586387634277344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,0,2,v7_2809,0.00031113624572753906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,0,3,v7_2810,0.00028252601623535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,1,1,v7_2811,0.0002999305725097656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,1,2,v7_2812,0.0003077983856201172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,1,3,v7_2813,0.00029730796813964844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,2,1,v7_2814,0.0003037452697753906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,2,2,v7_2815,0.0003173351287841797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,True,2,3,v7_2816,0.0002791881561279297,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,0,1,v7_2817,0.00032591819763183594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,0,2,v7_2818,0.00028252601623535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,0,3,v7_2819,0.000286102294921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,1,1,v7_2820,0.00031256675720214844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,1,2,v7_2821,0.00028014183044433594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,1,3,v7_2822,0.00029921531677246094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,2,1,v7_2823,0.00033736228942871094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,2,2,v7_2824,0.0002987384796142578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,40,False,2,3,v7_2825,0.000286102294921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,0,1,v7_2826,0.0003151893615722656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,0,2,v7_2827,0.000316619873046875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,0,3,v7_2828,0.0002834796905517578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,1,1,v7_2829,0.0003046989440917969,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,1,2,v7_2830,0.00026726722717285156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,1,3,v7_2831,0.0002970695495605469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,2,1,v7_2832,0.00030875205993652344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,2,2,v7_2833,0.00029587745666503906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,True,2,3,v7_2834,0.0003514289855957031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,0,1,v7_2835,0.0003018379211425781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,0,2,v7_2836,0.0003447532653808594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,0,3,v7_2837,0.00032901763916015625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,1,1,v7_2838,0.0002796649932861328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,1,2,v7_2839,0.0002753734588623047,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,1,3,v7_2840,0.0002732276916503906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,2,1,v7_2841,0.00028228759765625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,2,2,v7_2842,0.00028777122497558594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,50,False,2,3,v7_2843,0.0003116130828857422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
26,3.0,2.0,60,True,0,1,v7_2844,0.00028967857360839844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
